null,-97,-422,null,-802,760,-581,267,816,836,641,-838,449,972,-257,null,175,null,-717,-884,-51,292,730,198,134,952,687,-200,-1000,-863,-466,null,279,-130,-859,816,-708,-46,-513,864,645,null,null,-743,795,741,830,561,-249,569,-900,-862,-333,418
228,39,-667,31,538,-150,-646,943,929,122,-822,195,-254,216,-513,117,573,-789,689,-515,-966,-345,-937,-297,-132,742,-109,-64,964,-291,636,null,-785,488,null,793,null,-528,934,-518,134,708,326,576,-536,-131,735,-581,384,276,475,225,-855,237
-775,-854,-774,null,-591,-441,-464,-575,-448,-957,-42,976,-549,-127,839,null,-423,96,-865,470,null,714,731,406,-921,-301,-871,561,-512,-674,-594,null,66,206,null,623,null,529,801,970,151,null,null,285,80,-368,926,-590,626,-452,-737,744,-330,-404
895,-276,72,821,441,-98,912,-280,-377,719,771,899,525,169,-148,-404,-944,null,757,116,null,-706,-824,676,908,-791,-240,709,980,-49,721,null,676,-563,-489,-500,357,-831,-885,182,-953,565,-41,-269,106,645,424,915,213,-972,192,-466,309,-676
-308,684,571,null,-124,-808,-995,-657,322,-575,-721,94,647,-610,421,null,504,null,-925,269,null,66,-987,316,911,554,756,252,935,-531,-474,580,997,-543,null,57,null,641,441,-414,-591,null,null,685,163,724,346,-983,null,-702,-1000,-948,191,-193
null,665,97,461,12,776,924,255,434,-780,758,487,-162,802,209,-138,-310,null,67,-918,null,-402,-181,-174,-541,670,695,872,210,526,320,null,-976,288,null,-982,-506,884,-192,-628,279,null,null,291,-284,-243,-116,690,262,-823,-368,-551,-148,-15
null,-5,-348,null,343,-16,-70,372,-173,692,261,132,-181,793,370,502,-550,null,-358,-365,-470,521,-445,-991,629,932,74,936,-359,-367,-671,null,415,231,null,606,null,-517,453,-524,15,null,null,-410,-367,731,-624,-348,null,-730,175,-87,244,-150
null,170,-831,683,873,234,-393,937,585,113,-707,-680,-573,409,-7,null,-925,null,919,125,668,-26,-702,827,616,131,778,121,-359,408,-338,-243,-435,-542,-437,818,null,539,-210,-293,-176,711,105,-270,-73,-568,839,-568,null,966,-690,-635,-370,220
-425,296,-588,null,953,-18,-135,324,-293,8,667,299,-162,227,996,25,-512,603,739,-26,-835,635,230,-19,-331,129,-340,-98,107,-329,-111,904,-728,-904,-843,-488,null,702,-121,-132,-28,null,-917,-280,-635,262,156,253,null,-709,-682,-352,809,-150
618,731,-356,-396,378,89,-84,746,-357,264,695,981,-638,-964,-908,null,77,-73,418,-430,null,-365,654,2,546,675,-484,300,396,774,288,982,648,-988,924,446,-542,470,null,-225,-892,null,null,-249,-841,-529,-826,-950,948,229,892,917,-907,-133
null,-664,854,null,-591,120,-69,867,149,-623,287,60,683,415,-942,-614,-801,null,105,-258,-444,29,-747,-81,153,-537,-881,-368,-246,734,215,null,-532,-77,null,-996,748,-131,null,714,-131,-60,543,961,330,317,-926,-248,-844,-668,-683,-633,-353,-135
-14,-334,-765,150,-847,-83,112,-686,-115,68,957,-158,-608,-418,-497,691,-978,-300,797,375,401,311,-195,131,438,-404,7,102,548,913,-772,741,-698,-60,974,210,680,910,387,-507,-57,806,null,-693,-359,841,865,-350,-628,135,-830,-864,-283,-185
-153,455,-998,null,-224,-243,586,420,-180,851,707,733,512,469,-352,-635,-748,906,-723,-968,445,-43,-7,346,-573,192,475,-351,-734,65,370,-489,-23,-316,null,-391,null,-170,2,61,-883,null,null,302,-15,-816,-539,47,null,375,-454,792,-441,299
null,470,-317,null,-971,442,-89,277,-679,366,-580,149,-965,-133,486,null,852,null,-413,-472,null,810,-889,-796,556,-369,960,543,60,-236,482,940,932,6,null,444,null,550,320,-846,706,null,-118,-677,-330,751,-524,554,-900,-864,150,-145,-555,95
null,-707,-724,null,-772,-946,780,285,-646,393,-211,-329,663,-893,175,null,-112,null,485,-205,null,-140,802,-877,656,920,-155,-361,692,627,-263,-644,-747,545,833,-169,132,-789,-236,-452,-862,-750,-304,-864,215,256,-960,404,null,-297,-920,996,397,88
407,-571,55,-579,283,370,-640,-870,-128,79,734,-827,-13,268,504,null,711,null,294,661,612,-367,163,597,225,-124,465,-952,-416,-847,827,-221,-308,-385,null,-471,null,806,null,-118,223,130,24,337,-394,-69,196,-869,null,-40,-475,647,167,408
null,471,-300,null,473,-784,-98,-720,-717,-87,261,507,-722,464,410,447,-10,483,-810,-271,405,655,-669,-600,-139,618,-94,471,-340,628,-816,null,-383,52,null,-235,null,-257,null,-102,-616,null,null,-325,191,-229,518,460,119,644,384,-297,583,406
-18,-716,-866,-997,-866,95,463,323,149,-473,276,3,766,781,-354,null,-718,null,889,233,null,975,-834,-736,-394,136,-234,-260,-628,926,-78,211,454,731,null,-645,-778,-624,null,-255,709,null,-599,956,962,-957,-946,710,null,737,-553,521,-310,499
null,-972,-162,-672,517,-547,-728,455,-6,971,222,611,-672,190,567,273,974,null,-720,-479,null,-664,394,-117,331,370,-822,-248,-661,-793,-174,null,-105,109,-919,274,null,-617,-728,-84,-549,-537,null,933,223,564,568,69,null,233,214,-864,-26,761
-593,189,212,null,-70,939,33,-836,979,708,204,-446,-789,477,575,null,396,-216,434,-6,null,-779,749,883,719,-778,824,369,-761,962,-971,null,568,-724,-949,955,null,632,640,-799,-919,null,null,805,-396,-394,-18,-248,-819,340,256,410,-474,46
null,-574,-175,null,353,-21,774,550,335,936,-909,359,-12,-837,-577,226,-192,null,-497,80,null,811,363,54,-860,-716,196,-16,-206,633,863,535,-249,444,null,195,null,379,null,298,-167,null,-824,464,75,986,-756,754,-929,943,465,-215,-366,187
10,-247,-321,45,759,-682,-762,520,615,-656,-905,-842,-440,973,187,null,-466,null,849,-306,null,-362,-217,-895,-847,232,-120,-105,-658,-818,-63,null,-579,510,null,-952,null,732,134,254,0,747,475,240,434,-161,-329,544,null,197,927,244,-250,934
null,-479,576,null,657,-772,-126,-590,-190,235,-3,270,-19,815,-365,null,-262,null,-293,177,122,-297,174,-90,746,841,-392,455,-474,689,-299,656,-411,-455,null,-638,null,-583,634,518,-990,-949,null,966,4,-868,-209,-123,106,122,145,-867,-579,-423
null,-45,-695,216,-979,85,463,-186,720,-952,740,226,-817,-781,883,978,688,null,873,-543,-254,865,100,-193,-277,113,746,-140,683,-40,-465,null,-966,-166,948,46,null,-986,716,-623,-986,913,232,-701,-445,243,-969,342,613,-914,495,-454,677,365
35,962,-734,991,-28,-581,-491,-266,662,152,-866,-961,743,-629,399,-838,-786,null,348,-806,null,644,946,225,454,557,265,-850,-380,-227,793,-719,-849,-261,784,471,-720,-19,-552,266,6,null,-938,405,-760,759,908,-933,null,396,-88,-198,-917,26
564,700,286,null,-968,755,-458,-329,189,-64,-546,77,558,-621,-48,835,554,-134,-54,-954,-645,-633,74,-654,577,37,83,-892,-769,-386,905,null,-541,-726,415,-25,null,-369,null,-775,521,null,-353,126,-348,-602,933,170,null,-607,-211,-212,-161,-799
-13,490,-844,-875,744,441,737,-390,361,-789,695,-849,-129,-522,-695,null,-641,-737,-372,-334,null,742,245,-839,-305,-722,-160,388,-858,821,-422,null,-707,-714,-721,-824,543,849,null,352,754,null,493,503,490,679,948,989,675,-597,-644,-10,534,850
740,-762,-431,-377,125,-550,-710,775,-743,10,567,862,797,-331,-883,-451,-333,null,604,315,null,-123,219,572,-32,649,651,-760,590,722,-174,704,883,-538,null,-290,727,256,null,993,211,null,312,-56,223,52,52,-941,399,-663,710,-644,-360,-158
312,543,-383,null,810,286,-828,-373,593,-876,883,-32,767,487,-850,null,258,678,-111,3,-313,-892,-503,-616,489,-330,275,-769,574,650,828,null,-286,-163,null,-335,null,512,-815,860,497,174,960,-452,-414,947,-75,920,-463,-132,-186,-403,-44,950
null,-418,901,null,-962,209,-22,646,-108,-530,580,-606,-52,-129,847,null,747,-150,464,499,813,12,-718,-778,917,49,329,-512,790,-796,-182,null,-664,681,-302,119,287,-782,null,-559,461,null,null,591,481,156,-296,-86,-450,292,-61,924,446,-982
150,-794,-511,49,861,-57,-752,630,740,803,965,-75,671,516,-195,-196,-832,null,729,-146,823,404,-843,-942,83,367,-800,376,303,477,-736,680,404,-75,null,-72,null,-133,30,45,-411,375,-49,-457,163,-106,-381,353,897,-422,-422,941,-251,-106
null,602,-873,null,-606,468,-315,-68,-274,-22,623,969,-762,490,-470,null,-734,null,-96,348,null,-759,463,820,-740,-672,-774,-788,948,-187,-739,304,399,262,-955,664,324,360,null,-274,460,88,823,310,730,-451,951,9,819,-624,-885,-860,241,860
null,6,-444,-654,-770,240,-427,322,-484,-460,-959,994,683,56,684,null,-956,710,-998,-369,120,305,-124,-531,965,-313,-107,520,-316,-702,884,-54,-532,-925,836,-916,-202,158,null,-872,149,null,349,-280,-444,-181,337,863,null,502,-938,363,-222,863
null,-726,-282,-324,709,-549,702,318,885,764,655,404,794,125,500,807,-945,696,118,-784,null,492,-264,4,-238,-962,-449,562,585,-945,398,-702,371,111,105,394,-809,-954,172,654,203,-341,null,714,542,177,986,48,-37,907,-208,-99,-190,62
-49,680,276,null,430,984,473,905,-92,213,-531,775,501,834,-497,null,146,null,243,830,null,-213,-184,-921,495,802,823,922,-826,593,647,-947,499,-79,null,676,-891,5,541,-581,446,904,null,-967,-744,-624,-293,803,null,-943,643,-957,916,59
null,763,425,-488,-468,-629,458,-844,-403,-396,702,-398,-559,369,661,-598,-649,-91,825,-18,null,-444,18,798,-569,364,-18,-698,554,-745,-976,null,371,42,null,-220,-287,-956,535,123,-528,149,-454,268,-509,-322,583,999,null,840,-750,-901,-16,-12
-660,758,-257,-35,482,-487,-261,-213,-753,761,459,698,-170,-744,-198,294,323,691,612,601,904,-723,837,-849,-42,-560,-242,-678,612,-774,840,null,-318,-993,null,-989,439,46,null,110,-222,705,null,286,-684,-504,233,-676,-38,65,-516,710,-353,634
null,811,332,-767,524,82,144,245,38,141,-820,-186,-661,-186,356,null,-396,null,692,774,null,-429,66,-762,-123,900,-829,920,627,459,566,null,-733,808,null,-82,63,392,892,-736,263,495,null,956,-191,-838,808,475,671,-251,-77,-800,-914,-989
null,-781,667,57,-231,-365,323,9,-475,-461,-188,638,182,-722,638,null,219,670,134,545,null,600,477,938,633,-175,-730,326,-129,13,-114,null,-221,691,null,624,null,-367,-305,-900,818,884,null,-103,-271,122,-927,-426,null,-854,133,103,139,-142
null,302,174,null,-810,-576,615,-546,-573,632,-864,-706,-204,340,-709,-435,147,-991,-544,-17,-995,-233,758,-817,707,-952,-67,-429,98,-203,-667,-876,-711,-658,null,-856,946,-292,null,-999,-905,-392,335,420,-424,-670,-108,-153,205,-219,121,795,115,585
null,885,18,868,-206,944,70,-8,502,783,347,918,580,-920,948,858,736,423,-5,689,417,-997,-453,465,410,195,885,135,-278,-936,-314,-363,-96,975,-163,447,753,-74,-302,793,-553,778,364,578,-29,302,623,-119,null,-502,68,569,567,-960
48,-421,-223,null,-888,778,940,662,971,-579,-823,510,557,414,-569,null,-85,954,-127,-869,168,-27,-665,401,-597,-590,533,-643,-673,543,-814,-354,800,839,-553,-21,null,-377,-836,-782,-918,null,145,-366,976,438,886,667,433,368,71,-818,-449,-773
-193,734,-749,-249,-499,533,-862,427,-658,-686,-504,-969,-952,373,-256,-895,-525,null,-271,-147,451,268,-932,746,-967,380,-26,810,640,-669,728,-232,-150,26,null,984,-581,669,null,250,61,651,null,503,-654,371,-362,-388,401,-250,-448,619,172,455
-693,323,754,-748,-491,414,520,-438,234,-107,-668,-592,751,360,-947,848,639,-607,-537,-226,null,489,-135,-219,-896,337,-237,-627,-789,-674,-883,null,-258,245,null,-794,-76,86,null,-565,-102,null,-802,523,-345,-441,708,378,null,-496,70,368,633,978
297,-130,870,586,917,-986,558,747,792,279,906,-519,596,-758,-30,-912,427,null,261,-872,-458,182,504,853,442,-606,738,-236,-98,-846,-561,-775,-212,-456,null,-638,922,-233,null,-448,372,null,66,976,562,-703,233,-540,-894,588,757,-194,652,967
985,-289,702,-524,600,133,-251,-119,-888,686,-791,-737,-70,749,742,null,906,null,-189,562,null,-927,-497,955,304,840,-760,399,187,-653,283,null,150,-373,734,-315,null,-109,-230,-484,-572,-574,null,-559,-565,-720,-317,-930,479,-629,-899,-250,-688,68
-725,308,884,null,827,436,862,-944,-456,-475,75,448,-171,-138,-143,null,56,252,-252,-864,null,-891,-34,369,827,741,-678,699,-916,-478,897,null,-48,-227,null,913,-156,789,null,583,289,667,-908,597,-56,-921,-189,-173,null,-474,271,495,293,-616
null,-40,502,null,-157,-126,-236,646,-160,297,-854,-547,792,189,-238,null,538,null,-589,-690,927,-927,908,583,44,-366,-883,983,-431,-941,-864,null,-200,-14,null,813,null,-879,58,400,-710,894,-939,-608,-787,-410,-912,-798,null,-374,132,-179,-453,-806
null,-241,237,-945,153,948,-32,230,914,-375,804,806,123,634,-699,-389,-180,null,-958,-21,null,126,-765,-213,87,-553,43,-654,916,-750,-962,-330,-733,-171,-413,-128,-14,62,-887,577,99,null,658,-434,803,-490,-532,-562,null,103,266,-852,815,539
131,-987,111,null,536,-798,878,-987,149,248,-373,-76,-831,-724,-210,null,121,-377,950,318,null,689,-986,426,843,198,706,132,-52,887,-180,315,-801,926,514,-708,null,502,null,-589,286,null,null,613,-773,886,-747,366,117,-983,670,143,-149,171
null,-457,-832,null,-112,-255,358,307,-434,209,-449,514,827,-600,-338,848,356,null,-463,-925,null,-765,732,16,604,279,557,-595,167,-550,-908,null,-198,222,460,195,null,-353,null,-174,922,-961,null,917,94,721,-990,-363,null,-528,-644,837,-947,-792
null,-679,613,5,-884,963,-118,457,172,218,340,-960,-464,181,468,null,17,null,-341,554,null,48,67,-103,431,-281,-343,-201,362,679,-884,166,887,91,732,316,-332,-334,null,-419,-298,null,841,-908,-765,680,310,-476,null,329,293,-59,570,538
null,930,-83,-726,335,749,-60,752,-858,210,724,843,948,602,-243,-89,-433,null,112,377,739,42,583,-337,140,562,787,23,184,703,661,363,487,795,-643,970,null,38,null,372,-409,null,null,-70,-576,-618,-790,-76,-589,-520,-139,-728,-656,-946
-966,-235,-338,-795,224,-265,798,-293,679,87,35,296,-740,146,874,null,836,-808,358,873,null,-272,-211,447,-64,-107,98,-700,-549,-344,69,727,-189,79,387,-414,null,690,228,259,882,null,-628,-447,765,6,127,-637,null,72,931,168,717,883
null,-646,-685,-12,397,926,982,-871,-534,-892,197,-969,416,719,425,null,-57,71,-120,831,null,597,771,-777,-234,-634,598,-993,101,212,-433,159,480,-198,-819,-633,null,25,310,43,-124,null,809,-468,-523,-379,-257,-424,773,869,-387,-718,935,-719
null,-796,960,null,334,-393,576,229,-955,-127,-386,-408,-382,-879,15,783,651,-472,320,-192,-796,256,-945,609,70,-816,732,645,810,-867,185,23,-486,514,-30,789,null,369,-657,870,-159,null,470,510,-462,-809,-842,-643,null,-780,215,433,528,735
null,-47,913,-501,-839,-318,692,40,713,-11,34,727,-755,15,-360,-351,-437,null,-611,-548,null,-900,-899,815,-991,-217,218,-884,-34,910,761,-277,473,-633,null,-751,858,-836,361,642,207,null,-957,297,573,-249,548,-422,-655,-380,333,162,336,388
null,799,-47,-344,561,381,10,650,875,-406,557,-676,78,-141,-675,null,316,281,369,-725,null,-2,-356,-268,-348,698,158,221,-183,-228,439,-771,-434,709,-917,-791,null,-835,null,363,361,-209,null,369,-84,-433,-608,319,null,-72,544,408,-885,-655
407,-993,297,null,41,-515,816,507,204,-641,894,-991,-610,768,334,null,-403,-989,-506,-593,-74,-263,-542,-304,383,-830,-182,335,8,329,742,null,166,-920,null,552,-55,857,null,619,988,null,219,27,993,-674,-309,-452,-531,374,41,640,-364,-667
289,52,-456,null,543,-686,-994,-176,-660,25,441,121,450,-58,200,null,-71,137,623,41,409,-74,-333,-50,270,-110,837,688,-733,-779,-450,-199,630,649,null,58,null,528,80,-387,-191,-778,-494,887,854,-641,-27,-319,null,415,-242,-83,717,-63
null,563,-701,null,983,-708,-303,-607,561,-553,-654,889,-834,-622,16,null,-212,null,-518,-507,null,-928,770,-241,-233,604,-409,-187,358,263,-875,null,794,-745,-134,114,-954,661,-583,-547,84,null,null,-104,946,164,584,-852,-679,-201,-991,-877,-220,-152
null,-213,-717,-43,-892,301,839,496,-800,-99,829,-788,966,50,-628,-908,213,null,-800,714,-697,571,131,671,-232,762,-178,885,941,-647,-27,null,-178,-311,null,-973,null,546,null,-287,-698,-251,109,965,-164,-94,232,612,null,989,-941,113,154,-135
null,347,-610,-67,-507,-272,-173,-609,86,-132,318,680,961,-550,-611,null,680,-496,277,-294,null,423,574,-328,-675,-353,311,-95,-626,834,854,null,36,-896,null,722,-363,165,null,968,-1000,-567,274,50,99,597,605,-603,26,88,479,-512,83,392
-194,-407,-918,null,437,540,5,-538,-941,72,-32,52,409,614,-757,null,-292,710,-333,-844,-923,-932,274,230,-146,-400,321,358,229,271,30,735,875,-744,null,785,null,-428,null,588,310,-268,null,39,813,973,567,-402,null,950,-541,884,103,-913
null,-803,-11,null,-630,-633,211,-426,-562,652,463,572,827,-394,-801,null,611,-912,932,-302,994,738,128,614,451,-496,827,171,985,-837,-684,null,-559,-280,-748,807,null,404,null,905,352,null,null,921,484,577,913,588,null,154,333,183,310,-333
null,562,-885,null,-23,264,528,-164,847,-63,-550,935,-347,-815,-649,null,-430,null,343,-370,937,-706,465,-239,-425,483,364,565,168,501,-189,-202,-179,-915,-814,-628,null,-529,null,504,-553,null,null,-882,192,-210,76,-373,null,788,-826,949,329,-204
null,730,919,null,442,741,-331,450,80,133,207,-398,-210,-78,-867,742,356,null,-557,944,-550,444,483,867,-998,141,975,368,-24,854,-360,null,-912,-67,null,-806,-78,-765,-775,-320,416,942,336,-911,458,-421,-441,407,999,746,504,-888,671,-84
-739,-212,563,null,346,-739,-782,-386,-999,-933,-172,-453,-673,236,-393,-259,348,null,-16,-441,783,-61,731,919,220,407,-40,971,490,782,-53,null,-23,-129,703,425,972,626,283,287,-854,null,-754,347,977,-711,-293,341,176,-716,273,149,-246,-564
null,-804,-751,374,695,-172,735,-306,-121,996,45,-600,418,-794,-603,null,-643,-381,-431,-943,null,854,-338,-971,768,-785,-775,-544,-145,-53,622,null,-798,-645,null,147,null,-832,116,-665,-278,561,null,-423,-359,-303,-659,883,null,-535,44,-938,-48,-264
942,385,-355,null,671,-808,278,-121,-175,-160,708,-315,-477,-38,949,null,835,-365,-419,387,-45,-3,-853,374,-103,-673,604,180,-739,-17,-695,-170,999,-605,329,531,-597,-12,613,724,663,null,null,-540,472,-417,-213,732,-652,-620,972,607,247,-474
-592,114,406,-275,-905,-553,861,832,-97,-577,751,805,391,609,-326,null,144,-586,702,-93,-72,632,836,261,301,522,729,605,383,158,625,null,-372,-97,821,-99,-146,-680,null,-155,659,null,64,-73,930,170,974,417,null,798,153,637,605,-563
null,-228,-480,879,-307,-91,-816,-34,-861,-843,-386,-818,842,-605,-333,-517,614,-358,-834,57,null,527,-348,-598,-140,-945,868,-778,-898,139,-679,null,-115,321,null,6,null,981,-702,-853,765,null,null,-368,210,991,-900,-770,null,-420,-22,857,-737,7
null,-958,895,-607,-538,167,202,600,-410,-578,-650,-113,449,-59,166,553,-517,-577,-664,-893,-643,789,-783,562,-620,744,-441,-32,944,-294,921,-755,537,-371,-465,689,28,-59,null,-267,593,802,742,924,464,-414,681,470,523,-629,385,-831,554,282
940,-648,-592,-476,498,-458,-947,-797,450,580,-879,356,-948,-537,-250,null,127,809,918,-650,-129,397,-783,-41,-260,-772,-409,673,29,-99,346,-911,318,-644,980,-634,722,129,null,-44,949,912,226,87,-217,-6,-389,-704,null,904,268,593,-811,-712
-699,624,588,null,-386,420,594,-654,-495,-108,512,-290,857,-933,843,-223,-629,null,-762,685,null,284,-503,193,-418,651,-915,-456,31,-284,30,null,873,962,null,88,-230,819,null,-271,-406,921,null,-486,635,-314,-908,15,null,-88,-199,-417,995,716
null,-132,-69,-696,774,-468,570,-718,205,168,-523,-70,-576,-173,-60,null,-206,82,5,-989,484,371,-177,64,-614,-826,-83,759,549,487,-513,-322,-54,-848,818,105,null,790,-696,-432,665,null,null,617,847,-429,760,609,null,470,254,-817,818,-439
-615,51,282,null,-342,-369,-810,293,-558,95,505,620,16,912,-847,null,-300,null,-970,268,null,-428,-676,-39,-379,-851,-257,559,-866,562,-522,null,437,921,743,-136,null,83,null,983,298,-466,71,187,-559,342,309,-116,160,-657,-622,-425,-71,490
null,-100,510,null,-621,-109,398,848,83,-910,-943,127,-672,-1000,277,809,116,null,-584,975,-319,-387,525,-588,415,719,164,-876,19,245,-61,null,9,-423,880,-723,-899,84,null,922,165,null,171,732,264,586,340,-384,-218,-737,-439,-912,-929,712
-183,660,344,-306,-580,-14,-591,-221,-230,-453,127,400,-642,35,-650,null,-741,-904,585,700,372,-29,474,-338,604,-745,511,686,249,355,567,-373,-631,-949,null,426,-353,-289,-674,76,-664,556,null,-117,840,334,698,132,-854,-750,140,-276,-273,-203
null,179,-426,954,-588,-235,-912,899,566,617,-428,-6,-777,362,921,null,152,65,-12,-864,-97,895,211,604,372,371,605,516,863,-430,105,null,-870,-799,-382,-166,null,919,null,-671,-398,462,-821,-478,-929,900,-109,-821,null,744,844,361,-930,-571
null,-530,-212,774,-841,663,416,-744,838,685,699,837,-406,-908,-472,null,343,null,-254,-130,-527,880,852,-591,-431,-45,89,269,462,-927,143,752,666,-249,-931,-539,-847,502,81,-777,248,null,-777,547,59,427,738,728,760,770,-254,-326,769,181
721,-80,-401,null,387,-947,-55,555,557,-178,-852,-912,-4,-745,793,-896,-644,-581,-170,937,-286,-540,626,-516,259,-332,-516,765,-376,625,268,219,-77,379,null,-605,-651,640,191,-765,599,-945,null,978,781,-744,384,962,null,190,461,814,-142,-770
null,-591,450,-17,-275,-963,-967,-216,-211,-737,466,-152,-750,-605,995,null,174,-395,-630,662,-446,-56,-70,-27,-870,-781,-386,201,957,100,569,-253,586,-818,null,356,346,326,597,446,524,null,362,-623,-329,-488,-14,516,-1000,-944,-340,-725,-127,-434
4,-994,-36,null,-996,-382,476,903,158,260,-457,671,724,-512,749,645,-65,null,-975,-937,-11,425,748,714,-321,-397,778,-492,-524,-716,423,null,354,496,-633,-224,569,111,null,-861,514,null,882,-222,146,916,-136,435,-924,-228,-841,-661,-685,776
null,541,-686,null,226,-426,-106,-350,-65,119,-730,-732,491,510,-101,-547,311,-788,631,802,-401,581,-124,-919,838,644,-860,276,16,438,187,292,886,109,-911,-15,775,-825,null,876,607,null,null,527,909,603,594,-919,null,-367,-752,-999,-905,-231
-936,635,-226,null,-980,23,796,209,-475,-207,-545,-483,-703,455,-684,null,765,null,528,-737,null,205,159,-538,534,821,398,-211,694,927,63,null,-214,-776,13,159,155,197,400,159,-577,null,443,-754,550,998,-857,-259,null,-345,-545,-37,491,310
-137,848,827,null,752,-551,379,-832,-30,293,-271,35,-355,361,-230,-764,384,null,-852,710,491,979,779,-740,-124,-638,-15,-66,-307,-440,-866,null,-522,-806,777,-970,null,338,null,40,-231,null,null,-702,-81,955,883,-120,218,-499,-664,-34,535,-158
-205,-674,-440,-985,-790,-151,-789,593,-744,-973,441,917,-854,-364,-592,null,-284,null,433,899,null,476,-370,-398,-397,-938,-105,-303,318,459,-212,null,490,-15,null,814,-662,-888,null,661,-374,75,null,851,-795,-976,-570,893,null,549,707,-966,825,925
null,-23,-79,616,-824,235,-812,40,188,-432,865,-896,236,147,503,-764,-865,70,-815,466,896,-481,-605,475,866,-607,504,882,46,362,-316,173,126,623,-106,872,687,-180,null,-802,759,560,-774,307,206,973,-412,-668,null,196,-533,-391,-713,783
874,-794,773,525,-750,-814,463,208,165,776,-761,-439,758,76,165,-56,-90,180,96,546,null,-384,-685,285,256,925,237,392,165,745,-962,null,-81,816,-452,446,747,704,418,-950,-29,null,null,-883,-164,-747,-266,-480,null,3,-191,918,-456,-436
null,221,720,-552,53,289,944,231,-58,-108,-363,949,-890,364,572,null,511,null,272,-832,265,-189,-12,469,-625,485,-683,502,242,-117,-515,377,684,-46,null,-853,null,600,-641,364,575,null,null,481,-664,-986,-506,696,56,347,-180,-154,561,-3
null,-331,382,null,-621,685,788,-545,-394,-314,-225,727,423,142,-656,828,-767,null,-179,18,null,-40,701,-68,-571,465,681,-773,-436,-864,-537,-96,-502,316,null,686,null,-78,null,-49,-311,null,959,300,-708,-322,464,507,null,-498,836,-900,-371,576
null,878,-446,-901,853,649,329,52,-121,652,-589,736,-407,515,398,null,-564,356,-254,32,null,-911,-308,-28,256,285,76,-625,55,-90,-708,null,336,743,357,620,null,732,930,478,-608,null,-189,527,-663,-681,51,-847,-275,-597,-215,-745,-613,153
-381,795,-152,83,514,479,-377,651,-63,687,-612,249,458,664,-600,28,700,null,669,685,null,964,953,110,313,-473,778,-804,-257,-268,-341,null,166,-329,null,272,621,-454,636,-791,548,-298,null,-724,-672,239,-893,-326,-137,-678,-993,-708,-724,385
-99,58,-370,-219,-726,-452,99,499,-772,414,663,597,859,638,-280,null,-125,null,937,780,524,-350,-739,176,308,-287,315,-723,704,-709,454,-414,-46,-201,-142,906,963,-670,288,773,-435,913,-279,-150,-713,5,-127,422,null,-749,589,693,-8,230
810,-884,432,null,966,435,960,355,-480,130,-599,212,-953,-240,-340,-460,944,-106,208,303,null,112,878,-20,-315,-289,-970,829,548,-96,367,735,-7,885,-197,-463,null,-932,-700,804,546,null,-838,114,281,-180,-171,-663,155,-166,-748,-241,-1000,-189
null,522,633,null,-470,-974,-588,665,348,87,-494,-119,843,-201,-953,null,-302,-894,804,76,null,-87,49,-737,-65,-455,324,103,805,-121,267,null,-589,-242,null,260,null,-440,680,-940,933,-763,null,78,-590,-836,770,-7,915,-297,-297,-9,355,-171
null,226,682,388,360,-578,68,873,261,-560,-476,848,-308,-301,137,-314,186,null,18,-5,111,-19,-926,-964,315,379,86,92,804,-599,234,-331,491,-211,197,442,-893,87,590,167,335,816,null,552,-275,522,22,255,null,760,731,-509,36,49
null,-484,249,null,640,90,-576,-879,11,-81,-337,-718,638,-38,760,null,-437,-60,454,111,-855,308,43,44,-204,547,232,-742,855,788,-325,-349,-90,-294,null,-10,511,478,346,79,-185,354,null,-438,-826,986,790,906,null,-409,894,-152,888,622
null,11,-647,null,-776,-944,-772,848,-518,-273,-92,-152,105,298,-431,541,-959,null,114,-853,null,649,934,79,-518,212,-729,-529,-697,855,732,665,862,995,null,-210,null,-686,null,-204,-47,200,342,742,-410,-884,-364,50,-117,577,548,-1000,722,634
null,-457,-798,171,-939,-237,398,782,453,970,350,-942,509,-713,-624,-864,571,null,-77,-79,null,-504,509,924,-965,-806,798,-244,-505,-52,794,-849,83,662,null,-519,386,-411,-803,-731,474,null,-892,114,205,-982,-851,-1,null,-191,764,530,431,-384
811,-748,-879,-742,894,-353,-298,488,-511,-653,920,-743,-43,-435,974,null,-737,175,-849,21,null,635,159,515,-602,-373,619,-854,782,-717,-304,null,537,196,-181,-987,null,-206,-502,-24,676,-815,null,-37,-616,755,-762,103,null,-403,-771,586,799,-854
null,-972,327,-786,-705,-65,-642,-423,-857,-766,643,585,-78,-15,571,225,694,null,-482,-400,-611,-8,-326,525,-633,122,-338,943,-302,797,523,-515,-364,-431,null,-579,-317,-738,null,325,-310,null,null,-177,-218,-422,446,-582,null,604,667,-969,562,341
-493,379,729,678,-343,-841,112,-952,-518,-256,386,202,-144,-894,-425,null,416,null,905,307,null,694,633,738,205,-776,-236,-17,-360,-859,-981,-803,635,728,891,382,152,776,321,0,-846,-642,null,337,36,564,-90,-699,674,116,74,-759,161,207
-832,-865,26,285,225,-656,-624,-241,420,-670,-995,9,914,261,934,878,103,null,104,341,null,-20,-459,488,133,835,-579,248,736,-348,-414,null,-794,-341,-816,308,null,703,null,-963,-982,null,null,471,-593,-200,-947,967,null,-240,-932,-913,-990,733
